Guid,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,ForecastCategoryName,SBQQ__Contracted__c,SBQQ__CreateContractedPrices__c,SBQQ__OrderGroupID__c,SBQQ__Ordered__c,SBQQ__QuotePricebookId__c,SBQQ__Renewal__c,sbaa__ApprovalStatus__c,sbaa__ApprovalStep__c,sbaa__StepApproved__c,sbaa__SubmittedDate__c
ff9affdb-aa9f-499a-b0ad-17576c6c546f,d68e6e79-4477-4a16-9321-79fde84c4200,JumpXS - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
febdadec-c610-4598-8812-4eae5e2d51e4,cc08c154-76c4-4769-be40-aaf165e440b3,Fanoodle - Additional Sale,#N/A,Value Proposition,72395.0,50.0,2024-05-28,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1af0c574-7842-4e68-b2cc-41dc957deebd,d42605d3-8c54-4c1e-bd62-0cdca8e6b5e8,Eadel - Cross-sell,#N/A,Proposal/Price Quote,34350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
93b78ac1-c4d0-4420-a4b8-fbab94561252,d9e79863-e6a3-48c7-ab78-42d550399e9a,Twinder - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d1545686-c03b-4ffa-a9f0-96621a49b066,15f2efac-4f27-4b5c-a2d0-1c9ab90b9f16,Skimia - Additional Sale,#N/A,Proposal/Price Quote,34995.0,75.0,2024-06-18,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a63edee1-dfc2-40ae-8f45-ced3f85c12f0,ca1b8828-a1af-4fe3-adb2-5727f2bad4b2,Skinte - Additional Sale,#N/A,Value Proposition,34995.0,50.0,2024-11-12,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
bd99b1ac-dbcc-4b3d-9b3f-97a76c864bdb,31eade5e-7bea-4f8e-8f37-a40483a150af,Topicshots - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ed8567f7-77fe-4d5b-8ca7-95e2c8bc50b9,af33cce6-6933-473d-bbee-8604a2905a12,Trilith - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
11f46630-4754-47f3-9359-e93f98609391,df4db55a-57b8-4afc-a7b4-2358d7456367,Oodoo - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
cc4fbc5d-70dc-40c9-aedf-38b0c35370a4,ee38f8db-7f57-40e6-b9f4-9dc26bcdf63b,Zoombox - Initial Sale,#N/A,Needs Analysis,72395.0,20.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d42ee168-b5ef-44d6-bfc7-bd8061791628,c64ab0e9-d4c2-49b1-988f-24bd799f061e,Photofeed - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b314a367-c984-43c5-8014-d6763fac9800,8d6761e7-7b1c-4870-9003-a3a781797b57,Kimia - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-10-10,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
ee0996a6-25ae-4eab-aef8-7c7ed96f4ec7,7d61a834-587a-449b-ac0a-71b5202e130f,Realbridge - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7838f3cb-3031-4941-b929-503f8e0150b4,4daa6ee9-e671-4e3a-8a63-182797bea466,Aibox - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6758bab6-5a03-4778-a20e-c909d40f1e93,33244dc5-224e-4b59-a6eb-5eb0e1670d3b,Shuffletag - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4ebd09d8-3d1b-42ff-a4f9-0da6aecfd46e,8d0d2c49-a193-46cf-967a-e18d931e6bf3,Topdrive - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7f49341b-8dab-403f-9009-cfdd6519c565,652246af-0cee-4ef7-b9f0-5a54d48a66c4,Rhycero - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a862a67e-1d08-4831-88e4-176377a8766a,d68e6e79-4477-4a16-9321-79fde84c4200,JumpXS - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7e162603-0e02-403a-a34f-1bc657c3eb61,4177a886-a835-4c97-b4e0-1b1c42967760,DabZ - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c7f9fba8-a09a-4ec6-91d6-4f6acf4495bb,9b45b43a-fdc7-47ef-9570-0a632e642c2a,Buzzbean - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
37a712a1-c141-4647-bd79-b83704ab3b94,af50583b-0637-4b81-8424-b0537cd29c57,Chatterpoint - Additional Sale,#N/A,Closed Won,72395.0,100.0,2022-12-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
abace8e4-68d3-4b99-afed-714eeb79f9d6,b235ed90-f192-4087-a777-490f1966d422,Trunyx - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1c0e3281-1892-4360-8184-58cf2df4b836,7dab72e3-a96e-47b0-a303-6e2536e8930a,Roomm - Cross-sell,#N/A,Proposal/Price Quote,24640.0,75.0,2024-10-05,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
abc339cb-10f7-4737-9a8d-dba4f9fa16ff,f0522c69-0b13-4310-b6fd-142c6f0a1e55,Tagopia - Initial Sale,#N/A,Needs Analysis,74395.0,20.0,2024-08-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d4d78c60-a707-4845-9846-d8e445ad5326,1303adb4-87fc-47ff-93de-6d489aa30988,Eidelr-Ashpool - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
436de51b-af78-48e4-8581-2402708f7655,05d375ec-96c3-40f9-98b3-4744bd4132cf,Babbleopia - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4ed68e9d-5f45-4668-b2a6-12b25255347a,4e45048b-93f7-4da8-8d56-79e6609f2b34,Blognation - SOW 1,#N/A,Proposal/Price Quote,69095.0,75.0,2024-10-26,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a830a4bc-f4fc-40d9-b0ac-4be55cba8fa7,8313a611-528f-4b17-91ee-a39a66338c7d,Yozio - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
67a57a78-80e8-45e3-8287-970d777eb79d,a42e6e79-d796-4a1f-9556-e7615bc31e56,Kwideo - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4e7f6263-2b22-4d1c-bf99-61acc49b7f98,4a475c85-1ac9-4a45-91c8-41a5ab06c663,Trudoo - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2cef2f1c-0d4f-4066-a1b6-de109cc28619,c8c10a9e-969d-4372-9ce5-09be80538243,Wikibox - Cross-sell,#N/A,Proposal/Price Quote,11250.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
fbb81835-75c0-4747-ae16-c41c8f10f498,a65151f8-8260-4533-ad23-d7dae783abd2,Zoovu - Additional Sale,Potential big win for their decision maker,Closed Won,29995.0,100.0,2024-08-11,#N/A,great win for us,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
23dccd93-f701-4ecc-8763-39483a5118d9,14082410-8bcd-427d-a1bf-d84384b0e013,Kamba - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a4f8f160-65c3-4f2d-a395-efe368fa7ca7,e34ef005-0cd8-4a93-a6bb-0f30f0aa1503,Browsetype - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2bd15881-07b4-4838-b490-d0054f1e8422,d7f1abdd-4128-49fd-b758-7e5ad079c7d1,Vitz - Initial Sale,#N/A,Prospecting,72395.0,10.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
343b7764-1590-411f-a982-172c6fa4849a,43ca5b3d-f8d8-4e40-9b1d-5d415a5d4391,Feedbug - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9016242e-22b8-4556-a6a0-0c71bfe68774,b235ed90-f192-4087-a777-490f1966d422,Trunyx - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7707a760-1d82-4df9-9bfa-01742704653a,c8b97cf7-39e0-42c0-a414-f6ee777103bf,Edgepulse - Additional Sale,#N/A,Closed Won,72395.0,100.0,2023-04-14,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a19b4772-1f8a-4e60-ada8-5916a1844573,ce27869a-03a8-4dc9-90f5-441d03e7d97e,Vipe - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d94ce350-0864-4de3-85cc-55216d1a5779,ce27869a-03a8-4dc9-90f5-441d03e7d97e,Vipe - Additional Sale,#N/A,Proposal/Price Quote,34995.0,75.0,2024-07-29,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8ca771cc-84da-44a2-8edf-cc8d5cc49521,d5154e81-89a1-4a3b-a970-4a60245f5132,Browseblabc-Morales Corp. - Cross-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
73d9ceb0-6597-4e7f-b63a-8284ad58881e,fb580e84-4368-419c-9ecb-3f3330c5b7b2,Twimm - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-02-12,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
1ddcabcb-b0c8-479c-be41-1c9c1818583c,4daa6ee9-e671-4e3a-8a63-182797bea466,Aibox - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6f9d771d-ab61-4888-8c52-c40fbc2fb243,6a13d0c4-731e-40a8-9679-4c59e1f8bfdd,Quimm - SOW 2,#N/A,Value Proposition,72395.0,50.0,2024-10-11,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
343817d2-ccf6-43ab-8450-d2c0e8f57365,e70f5604-e247-45c4-9db7-014c11a41d0a,Browsebug - Cross-sell,#N/A,Proposal/Price Quote,34350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5a1f0a6c-73c5-4479-9810-fb3b09a8bfe4,9fd95f56-37bd-4036-bc0e-e8d5f06cac41,Zazio - Upsell,#N/A,Qualification,113583.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
bc6598b8-3455-4bdc-b313-14532e4825c3,05ca9c0e-ce11-4357-973b-23a76ea0e91c,Mydo - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
767899b4-b4eb-4233-9cc7-d8a3a757778b,f50ce93e-c709-46b3-9646-d93f10cc9e86,Viva - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
5affd7d3-b879-4204-9721-ade7cb061490,466ba7d2-0642-496f-9327-e4ad8314b216,Mybuzz - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
3072c1dc-889f-4791-89c1-3004fa82ac3c,4b7dd7fe-b214-4232-a232-4152511f42a3,Layo - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f0c3ecb8-f5d1-4db9-badf-f2f7c15484b8,33244dc5-224e-4b59-a6eb-5eb0e1670d3b,Shuffletag - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d2e61aa5-fe89-4723-8d7f-4d114ebd256a,7dab72e3-a96e-47b0-a303-6e2536e8930a,Roomm - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
b72e9313-743e-4eb5-98bc-2ff33bcc8779,629f686e-9380-4d08-900f-95f9fce8d18d,Yodel - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
240fcb81-4f48-4ea7-b698-1015a1ee21f1,c18f99eb-72c7-4af7-9926-151d12af36f2,Zoomlounge - Cross-sell,#N/A,Proposal/Price Quote,11550.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7a113330-b1c3-4c61-940e-fcb6bb555268,94109c96-c38a-4c09-aac4-d3fb8778b335,Photolist - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
48a1c69f-aa6a-4dbe-a032-ceb33f6b2f4d,fa42db97-2bda-4f4b-8598-385a012389af,Thoughtmix - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7a6d3cd0-6f11-4f5f-bb3c-c4ab96cf65ce,d68e6e79-4477-4a16-9321-79fde84c4200,JumpXS - Upsell,#N/A,Qualification,110785.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
03b295fe-70ce-4c26-b13f-bb3114b42e5c,629f686e-9380-4d08-900f-95f9fce8d18d,Yodel - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
be05d2c5-c9f3-43dd-83f4-5df3f50e2b92,43ca5b3d-f8d8-4e40-9b1d-5d415a5d4391,Feedbug - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-09-10,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
7452d063-09ff-479b-a68e-319725006399,d9e79863-e6a3-48c7-ab78-42d550399e9a,Twinder - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
21b3acf2-65c2-47b2-9ee4-c0cacb2b6b8d,35e6cdf2-b98a-4813-805e-b3ea5fa07b70,Edgeclub - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
335221b7-f494-4948-9859-adfe0b1706af,29d0a2fe-3b92-4fba-b34d-b3d266eb365c,Jaxworks - Upsell,#N/A,Perception Analysis,100082.0,70.0,2024-10-31,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f333f921-fbf4-4446-a76d-118e693459d7,cee475b0-56b6-4f2b-be7b-7d8763f63226,Topicstorm - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8aeb402b-b918-45a6-b1bd-d4bef3f93997,56837d40-7123-4702-93a8-8aaacc4ada28,Dynava - Initial Sale,#N/A,Qualification,75995.0,10.0,2024-10-17,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
4acf5cfb-85ce-4466-ba33-7fbe7d6317ee,e5fcdd56-47f8-4694-bfa1-12a494ae728e,Browsedrive - Upsell,#N/A,Qualification,75000.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
dc65cc2b-0b3b-4122-9e2c-063d5cc4e36d,82349597-86d3-4055-b4de-1f2c1354cafa,Zoonoodle - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9f0bfc6d-bd28-4faa-ad7a-f4832b68934a,b9b93108-e892-4d27-bf0c-f4b07b80b5c7,Browsecat - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
74a0006f-6a27-4d60-a45c-317bf80293dc,43ca5b3d-f8d8-4e40-9b1d-5d415a5d4391,Feedbug - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
64399de1-d4aa-486f-9229-07a1412fb3b8,31eade5e-7bea-4f8e-8f37-a40483a150af,Topicshots - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
14bbd3ae-448f-4b34-85ad-0301cfb83c0c,11d346f5-d91c-438b-a9d8-dd1efc12a83d,Bubblemix - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-01-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
73633bc3-2765-4a5e-b47c-94d5b2d58b90,d6cd5a4f-4f8b-4279-ab65-5c0c59100b6a,Gigaclub - Initial Sale,Will give end of year incentive to sign,Closed Won,72395.0,100.0,2023-07-09,#N/A,calling up the chain,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
9dd6ff9d-6704-4e70-a3b7-35033581b2b1,a42e6e79-d796-4a1f-9556-e7615bc31e56,Kwideo - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
29a4a5b9-bd9f-4045-bfd1-49c14eb1968b,c64ab0e9-d4c2-49b1-988f-24bd799f061e,Photofeed - Cross-sell,#N/A,Proposal/Price Quote,18350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
708029c5-1ba2-4d30-bb99-f93f9db77954,62daecfe-8728-4927-8172-ff7de796551c,Yamia - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d38dea43-a1d4-44d3-9aa6-216477f12c7a,4e45048b-93f7-4da8-8d56-79e6609f2b34,Blognation - SOW 2,#N/A,Negotiation/Review,43695.0,90.0,2024-10-26,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
da4ec0ae-56a5-4544-a0d8-d744ecc332a1,e7240d98-ecce-486e-9bdf-d0a0a4dab761,Quinu - Upsell,#N/A,Qualification,100082.0,10.0,2024-12-15,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
2f04334a-b927-4d5c-9956-5c73a9423096,62f2b56b-1f44-41ba-9f99-01514e74088f,Eamia - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
58bf4f58-6df9-437c-b16b-2be78f2f986e,222383ca-245c-4e2d-8409-ccedefcc63ff,Skaboo - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
f6417400-e305-43d1-950c-6093f0b83b20,62eb4532-8ff6-4a00-9d2f-5d1f8e132d4d,Noba - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
68eef889-d0c5-44a9-9199-8326c42d9520,c35c923f-d9ca-4b84-baf1-0cae0247ead5,Flipbug - Additional Sale,#N/A,Closed Won,72395.0,100.0,2023-04-14,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
6a1db4c0-7706-447e-acc4-c78c385c5e22,62daecfe-8728-4927-8172-ff7de796551c,Yamia - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
fc61b1b2-5319-4eb8-9133-7c06ec0e9943,cee475b0-56b6-4f2b-be7b-7d8763f63226,Topicstorm - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
d30c8366-b883-4ab1-8144-855df0cca597,f39f8b05-c635-4a0d-907c-14f8ba6a298c,Thoughtworks - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
616f4ced-d172-4368-9fd4-d1dc9de2a9bc,d867db18-5043-4bfa-8ac8-1b8c48cd4ee5,Mynte - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-08-11,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
91adbc7e-6055-4309-aaac-c6df8118ca76,1e05b318-1f15-4c70-a33e-d32f47b5ee72,Kwimbee - Additional Sale,#N/A,Closed Won,29995.0,100.0,2024-04-13,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a1f10686-71ec-4292-abb7-70db0a294c19,cb161bba-7058-48dc-9d98-662858282bbf,Twitterwire - Initial Sale,#N/A,Closed Lost,72395.0,0.0,2024-03-28,#N/A,#N/A,#N/A,Omitted,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
8748d964-87ce-47bb-af32-c65574da3efd,cb7c2d45-b609-457a-bd90-24eb4853dc2f,Realfire - Cross-sell,#N/A,Proposal/Price Quote,34350.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
a4be577d-74f7-4f76-bcb8-f47f57920eab,1dd04607-7227-46ae-a213-20bea352a0b8,Edgetag - Additional Sale,#N/A,Closed Won,43185.0,100.0,2023-11-30,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
e55db8b9-05b8-41e1-b5c4-aef027943940,d9e79863-e6a3-48c7-ab78-42d550399e9a,Twinder - Cross-sell-sell,#N/A,Proposal/Price Quote,18050.0,75.0,2024-10-25,#N/A,#N/A,#N/A,Pipeline,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
229ad0f2-0a75-4bc8-a3bd-3c96662be79d,9f6814d7-8a04-4d8f-856d-3975f8f0cb00,Bluezoom - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
c7e74b77-9f1b-442b-8144-172d0a992bab,37a48864-056a-4181-84b9-1c220a4f6912,Tavu - Secondary Sale,#N/A,Closed Won,32395.00000002,100.0,2024-10-09,#N/A,#N/A,#N/A,Closed,false,false,#N/A,false,#N/A,false,#N/A,#N/A,false,#N/A
